CustomerID,LastTrans,FirstTrans,LastTransCost,SizeLastTrans,NoTrans,TimePeriod,TransPerUnitTime,NoOfTrans,CostPerUnitTime,CostPerTrans,TotalCost,SizePerUnitTime,SizePerTrans,Churn
MzEzMjA3OTk,34,36,5257,34,3,3,1.0,3,67.66666666666667,67.66666666666667,203,27992.333333333332,27992.333333333332,1
MzEzMjA4MDE,35,36,13427,115,2,2,1.0,2,132.5,132.5,265,14993.5,14993.5,1
MzEzMjA4MDM,34,36,20537,178,3,3,1.0,3,209.0,209.0,627,22146.0,22146.0,1
MzEzMjA4MDQ,34,36,39401,378,3,3,1.0,3,398.0,398.0,1194,41760.0,41760.0,1
MzEzMjA4MDY,34,36,58506,510,3,3,1.0,3,374.3333333333333,374.3333333333333,1123,43162.333333333336,43162.333333333336,1
MzEzMjA4MDg,34,36,37258,364,3,3,1.0,3,285.0,285.0,855,29762.0,29762.0,1
MzEzMjA4MTA,34,36,37748,371,3,3,1.0,3,407.3333333333333,407.3333333333333,1222,41550.333333333336,41550.333333333336,1
MzEzMjA4MTU,34,36,49842,479,3,3,1.0,3,347.3333333333333,347.3333333333333,1042,36137.666666666664,36137.666666666664,1
MzEzMjA4MTg,34,36,19128,154,3,3,1.0,3,152.0,152.0,456,17177.333333333332,17177.333333333332,1
MzEzMjA4MjQ,34,36,61192,556,3,3,1.0,3,535.0,535.0,1605,58203.333333333336,58203.333333333336,1
MzEzMjA4MjY,34,35,28450,261,2,2,1.0,2,212.5,212.5,425,23942.0,23942.0,1
MzEzMjA4Mjg,34,36,77516,676,3,3,1.0,3,300.3333333333333,300.3333333333333,901,33338.666666666664,33338.666666666664,1
MzEzMjA4MzE,34,36,28331,264,3,3,1.0,3,240.66666666666666,240.66666666666666,722,26746.333333333332,26746.333333333332,1
MzEzMjA4MzM,34,36,14906,122,3,3,1.0,3,170.0,170.0,510,19038.333333333332,19038.333333333332,1
MzEzMjA4Mzc,34,36,41491,402,3,3,1.0,3,406.3333333333333,406.3333333333333,1219,42957.666666666664,42957.666666666664,1
MzEzMjA4Mzk,34,36,13929,132,3,3,1.0,3,125.0,125.0,375,13235.333333333334,13235.333333333334,1
MzEzMjA4NDg,34,36,43692,430,3,3,1.0,3,372.6666666666667,372.6666666666667,1118,38798.0,38798.0,1
MzEzMjA4NTI,34,36,53772,474,3,3,1.0,3,270.3333333333333,270.3333333333333,811,31601.333333333332,31601.333333333332,1
MzEzMjA4NjM,34,35,43284,441,2,2,1.0,2,323.0,323.0,646,32599.5,32599.5,1
MzEzMjA4NjU,35,36,9530,100,2,2,1.0,2,182.0,182.0,364,19646.0,19646.0,1
MzEzMjA4Njc,34,36,36719,369,3,3,1.0,3,210.33333333333334,210.33333333333334,631,21358.333333333332,21358.333333333332,1
MzEzMjA4Njk,34,36,13239,118,3,3,1.0,3,136.0,136.0,408,14722.0,14722.0,1
MzEzMjA4NzE,35,36,5610,52,2,2,1.0,2,53.0,53.0,106,5806.5,5806.5,1
MzEzMjA4NzM,34,36,19476,192,3,3,1.0,3,135.66666666666666,135.66666666666666,407,13561.666666666666,13561.666666666666,1
MzEzMjA4NzY,34,35,41025,381,2,2,1.0,2,344.0,344.0,688,38632.0,38632.0,1
MzEzMjA4Nzg,34,36,23097,200,2,3,0.6666666666666666,2,133.66666666666666,200.5,401,15076.666666666666,22615.0,1
MzEzMjA4ODM,34,36,94764,927,3,3,1.0,3,909.0,909.0,2727,90545.33333333333,90545.33333333333,1
MzEzMjA4ODQ,34,35,27782,260,2,2,1.0,2,247.0,247.0,494,26924.0,26924.0,1
MzEzMjA4OTQ,34,36,25193,236,3,3,1.0,3,202.66666666666666,202.66666666666666,608,20740.666666666668,20740.666666666668,1
MzEzMjA4OTY,34,36,16753,153,3,3,1.0,3,158.0,158.0,474,17797.666666666668,17797.666666666668,1
MzEzMjA5MDE,36,36,11898,100,1,1,1.0,1,100.0,100.0,100,11898.0,11898.0,1
MzEzMjA5MDM,36,36,8220,68,1,1,1.0,1,68.0,68.0,68,8220.0,8220.0,1
MzEzMjA5MDY,34,36,33334,317,3,3,1.0,3,293.6666666666667,293.6666666666667,881,31171.333333333332,31171.333333333332,1
MzEzMjA5MDg,34,36,18179,182,3,3,1.0,3,207.33333333333334,207.33333333333334,622,20798.666666666668,20798.666666666668,1
MzEzMjA5MTU,34,36,51667,469,3,3,1.0,3,301.3333333333333,301.3333333333333,904,32466.0,32466.0,1
MzEzMjA5MTc,34,36,38547,393,3,3,1.0,3,199.0,199.0,597,20586.333333333332,20586.333333333332,1
MzEzMjA5MjE,35,35,20018,198,1,1,1.0,1,198.0,198.0,198,20018.0,20018.0,1
MzEzMjA5MjM,34,36,45365,443,3,3,1.0,3,386.6666666666667,386.6666666666667,1160,43536.333333333336,43536.333333333336,1
MzEzMjA5Mjg,34,36,20304,203,3,3,1.0,3,177.66666666666666,177.66666666666666,533,18513.666666666668,18513.666666666668,1
MzEzMjA5NDU,34,36,19567,195,3,3,1.0,3,227.0,227.0,681,22562.0,22562.0,1
MzEzMjA5NDc,34,35,2110,15,2,2,1.0,2,22.0,22.0,44,3216.0,3216.0,1
MzEzMjA5NTA,34,36,43429,407,3,3,1.0,3,374.3333333333333,374.3333333333333,1123,40000.0,40000.0,1
MzEzMjA5NTM,34,36,25422,246,3,3,1.0,3,145.66666666666666,145.66666666666666,437,15370.333333333334,15370.333333333334,1
MzEzMjA5NTY,34,36,40340,319,3,3,1.0,3,233.66666666666666,233.66666666666666,701,27295.666666666668,27295.666666666668,1
MzEzMjA5NTg,34,36,40793,374,3,3,1.0,3,212.66666666666666,212.66666666666666,638,22833.0,22833.0,1
MzEzMjEwMDc,34,36,10861,91,3,3,1.0,3,141.66666666666666,141.66666666666666,425,15395.333333333334,15395.333333333334,1
MzEzMjEwMDk,34,35,5317,49,2,2,1.0,2,128.5,128.5,257,18464.5,18464.5,1
MzEzMjEwMTI,34,36,56440,510,3,3,1.0,3,336.6666666666667,336.6666666666667,1010,36876.333333333336,36876.333333333336,1
MzEzMjEwMzM,34,36,18775,160,3,3,1.0,3,163.0,163.0,489,18220.666666666668,18220.666666666668,1
MzEzMjEwNTQ,34,36,181654,1098,3,3,1.0,3,1141.0,1141.0,3423,164187.66666666666,164187.66666666666,1
MzEzMjExMDY,34,36,45741,208,3,3,1.0,3,239.33333333333334,239.33333333333334,718,50413.333333333336,50413.333333333336,1
MzEzMjExMDg,34,36,8875,90,3,3,1.0,3,89.66666666666667,89.66666666666667,269,8857.0,8857.0,1
MzEzMjExNjI,36,36,63033,513,1,1,1.0,1,513.0,513.0,513,63033.0,63033.0,1
MzEzMjExODE,34,35,52247,200,2,2,1.0,2,301.0,301.0,602,78051.0,78051.0,1
MzEzMjEyMTY,34,36,8943,90,2,3,0.6666666666666666,2,90.0,135.0,270,8809.0,13213.5,1
MzEzMjEyNDg,34,35,2159,10,2,2,1.0,2,10.0,10.0,20,2160.5,2160.5,1
MzEzMjEzNjQ,34,36,8960,91,2,3,0.6666666666666666,2,56.666666666666664,85.0,170,5968.0,8952.0,1
MzEzMjEzNjU,34,36,245122,1129,3,3,1.0,3,958.6666666666666,958.6666666666666,2876,213134.33333333334,213134.33333333334,1
MzEzMjE0MDA,34,36,12061,110,3,3,1.0,3,105.0,105.0,315,11604.666666666666,11604.666666666666,1
MzEzMjE0MTA,34,36,64799,549,3,3,1.0,3,453.6666666666667,453.6666666666667,1361,53403.666666666664,53403.666666666664,1
MzEzMjE0NjA,34,36,27016,202,3,3,1.0,3,200.0,200.0,600,27115.333333333332,27115.333333333332,1
MzEzMjE0Nzg,34,36,36238,244,3,3,1.0,3,264.3333333333333,264.3333333333333,793,33315.333333333336,33315.333333333336,1
MzEzMjE1Mjc,34,36,120886,1295,3,3,1.0,3,969.0,969.0,2907,93900.66666666667,93900.66666666667,1
MzEzMjE1MzQ,34,36,67221,402,3,3,1.0,3,225.33333333333334,225.33333333333334,676,37070.333333333336,37070.333333333336,1
MzEzMjE1NDQ,34,36,2157,10,3,3,1.0,3,5.666666666666667,5.666666666666667,17,1221.6666666666667,1221.6666666666667,1
MzEzMjE2ODc,34,36,52269,201,3,3,1.0,3,234.66666666666666,234.66666666666666,704,68440.66666666667,68440.66666666667,1
MzEzMjE3MzU,34,36,89099,305,2,3,0.6666666666666666,2,231.33333333333334,347.0,694,53898.666666666664,80848.0,1
MzEzMjE4ODQ,35,35,13632,1,1,1,1.0,1,1.0,1.0,1,13632.0,13632.0,1
MzEzMjE4OTU,34,36,397632,3285,3,3,1.0,3,3311.6666666666665,3311.6666666666665,9935,389327.0,389327.0,1
MzEzMjE4OTc,34,36,100908,1115,3,3,1.0,3,1086.3333333333333,1086.3333333333333,3259,106827.66666666667,106827.66666666667,1
MzEzMjE5MTg,35,36,71762,118,2,2,1.0,2,121.0,121.0,242,73408.5,73408.5,1
MzEzMjIwMTg,34,36,809688,6260,3,3,1.0,3,5355.333333333333,5355.333333333333,16066,690022.6666666666,690022.6666666666,1
MzEzMjIyMTU,34,36,2368,11,3,3,1.0,3,10.666666666666666,10.666666666666666,32,2292.0,2292.0,1
MzEzMjIyMjg,34,36,57413,767,3,3,1.0,3,1235.0,1235.0,3705,104096.33333333333,104096.33333333333,1
MzEzMjIyNjg,34,35,5419,25,2,2,1.0,2,18.0,18.0,36,3904.5,3904.5,1
MzEzMjIzMTY,34,36,42602,238,3,3,1.0,3,200.0,200.0,600,33308.333333333336,33308.333333333336,1
MzEzMjIzMjQ,34,36,40389,196,2,3,0.6666666666666666,2,199.0,298.5,597,32893.0,49339.5,1
MzEzMjI0MDk,34,36,3224,15,3,3,1.0,3,10.333333333333334,10.333333333333334,31,2229.3333333333335,2229.3333333333335,1
MzEzMjI0ODc,34,36,190945,764,3,3,1.0,3,520.0,520.0,1560,128382.66666666667,128382.66666666667,1
MzEzMjI1Mzk,34,34,16916,210,1,1,1.0,1,210.0,210.0,210,16916.0,16916.0,1
MzEzMjI1NjU,34,36,39868,240,3,3,1.0,3,212.33333333333334,212.33333333333334,637,38686.333333333336,38686.333333333336,1
MzEzMjI1Njc,34,36,485,4,2,3,0.6666666666666666,2,2.0,3.0,6,242.33333333333334,363.5,1
MzEzMjI1OTE,36,36,22698,276,1,1,1.0,1,276.0,276.0,276,22698.0,22698.0,1
MzEzMjI3MjU,34,34,124909,879,1,1,1.0,1,879.0,879.0,879,124909.0,124909.0,1
MzEzMjI4NzE,34,36,44254,170,2,3,0.6666666666666666,2,157.0,235.5,471,42252.0,63378.0,1
MzEzMjMwMTc,34,35,8486,14,2,2,1.0,2,57.5,57.5,115,34577.0,34577.0,1
MzEzMjMxMjI,35,35,8736,80,1,1,1.0,1,80.0,80.0,80,8736.0,8736.0,1
MzE2MDA3NTY,0,57,7322934,30836,55,58,0.9482758620689655,55,46472.293103448275,49007.145454545454,2695393,8950548.379310345,9438760.10909091,0
MzE2MDA3NTc,5,56,31941,300,48,52,0.9230769230769231,48,989.7884615384615,1072.2708333333333,51469,180396.34615384616,195429.375,1
MzE2MDA3NjE,11,57,11270,80,41,47,0.8723404255319149,41,146.27659574468086,167.6829268292683,6875,19317.36170212766,22144.29268292683,1
MzE2MDA3NzQ,1,57,4457,24,32,57,0.5614035087719298,32,15.824561403508772,28.1875,902,2847.8947368421054,5072.8125,0
MzE2MDA3NzY,8,47,26752,201,23,40,0.575,23,115.1,200.17391304347825,4604,16477.675,28656.82608695652,1
MzE2MDA3ODI,1,2,12745,49,2,2,1.0,2,50.5,50.5,101,13123.0,13123.0,0
MzE2MDA3ODc,20,56,4299,30,23,37,0.6216216216216216,23,94.5945945945946,152.17391304347825,3500,12513.351351351352,20130.17391304348,1
MzE2MDA3ODk,23,57,1402,10,31,35,0.8857142857142857,31,180.45714285714286,203.74193548387098,6316,25781.82857142857,29108.516129032258,1
MzE2MDA3OTY,4,40,2345,30,4,37,0.10810810810810811,4,11.621621621621621,107.5,430,3660.054054054054,33855.5,1
MzE2MDA3OTk,47,50,15062,100,2,4,0.5,2,26.25,52.5,105,5887.5,11775.0,1
MzE2MDA4MDA,0,41,13654,101,5,42,0.11904761904761904,5,35.595238095238095,299.0,1495,5121.261904761905,43018.6,1
MzE2MDA4MDE,3,57,26549,201,42,55,0.7636363636363637,42,165.98181818181817,217.35714285714286,9129,23050.036363636365,30184.571428571428,1
MzE2MDA4MDI,51,55,30749,174,3,5,0.6,3,54.6,91.0,273,9638.2,16063.666666666666,1
MzE2MDA4MDk,24,57,1972,15,21,34,0.6176470588235294,21,54.55882352941177,88.33333333333333,1855,7012.764705882353,11354.0,1
MzE2MDA4MTc,2,55,4529,49,20,54,0.37037037037037035,20,40.7962962962963,110.15,2203,4571.611111111111,12343.35,1
MzE2MDA4MTg,33,40,1584,10,3,8,0.375,3,9.0,24.0,72,1385.5,3694.6666666666665,1
MzE2MDA4MzM,1,57,27318,202,30,57,0.5263157894736842,30,112.08771929824562,212.96666666666667,6389,15353.631578947368,29171.9,1
MzE2MDA4Mzk,33,57,4126,30,17,25,0.68,17,46.08,67.76470588235294,1152,5617.96,8261.70588235294,1
MzE2MDA4NDI,0,57,345777,2644,53,58,0.9137931034482759,53,1672.5,1830.2830188679245,97005,226196.1551724138,247535.4150943396,0
MzE2MDA4Njk,1,38,9261,30,4,38,0.10526315789473684,4,3.3684210526315788,32.0,128,915.4473684210526,8696.75,1
MzE2MDA4NzA,21,57,15746,100,15,37,0.40540540540540543,15,50.567567567567565,124.73333333333333,1871,7066.864864864865,17431.6,1
MzE2MDA4OTE,0,55,2131,19,40,56,0.7142857142857143,40,119.39285714285714,167.15,6686,14487.392857142857,20282.35,0
MzE2MDA5MDk,0,57,3908,26,43,58,0.7413793103448276,43,53.293103448275865,71.88372093023256,3091,7673.448275862069,10350.232558139534,0
MzE2MDA5MjI,9,57,3523,30,36,49,0.7346938775510204,36,23.122448979591837,31.47222222222222,1133,2690.4489795918366,3662.0,1
MzE2MDA5MzU,5,57,1388,10,34,53,0.6415094339622641,34,159.33962264150944,248.38235294117646,8445,20609.075471698114,32125.91176470588,1
MzE2MDA5Njg,39,57,15210,84,9,19,0.47368421052631576,9,20.57894736842105,43.44444444444444,391,3530.1052631578946,7452.444444444444,1
MzE2MDA5OTE,33,57,26821,150,18,25,0.72,18,174.08,241.77777777777777,4352,29165.4,40507.5,1
MzE2MDA5OTc,10,57,1523,10,20,48,0.4166666666666667,20,53.25,127.8,2556,8374.916666666666,20099.8,1
MzE2MDEwMTI,45,50,12168,131,6,6,1.0,6,134.33333333333334,134.33333333333334,806,12549.166666666666,12549.166666666666,1
MzE2MDEwMTc,1,57,4665,30,33,57,0.5789473684210527,33,21.280701754385966,36.75757575757576,1213,2612.9824561403507,4513.333333333333,1
MzE2MDEwMTg,9,49,31899,170,37,41,0.9024390243902439,37,270.8780487804878,300.1621621621622,11106,35883.0,39762.24324324324,1
MzE2MDEwMjA,0,57,69641,627,55,58,0.9482758620689655,55,598.448275862069,631.0909090909091,34710,65348.3275862069,68912.78181818181,0
MzE2MDEwMzA,45,57,4243,20,7,13,0.5384615384615384,7,19.23076923076923,35.714285714285715,250,3679.230769230769,6832.857142857143,1
MzE2MDEwMzI,1,57,5410,30,44,57,0.7719298245614035,44,46.35087719298246,60.04545454545455,2642,7344.298245614035,9514.204545454546,0
MzE2MDEwMzM,2,21,9032,48,13,20,0.65,13,23.55,36.23076923076923,471,4115.45,6331.461538461538,0
MzE2MDEwMzQ,19,57,6143,50,23,39,0.5897435897435898,23,48.1025641025641,81.56521739130434,1876,6583.025641025641,11162.521739130434,1
MzE2MDEwMzY,1,57,7099,50,27,57,0.47368421052631576,27,15.175438596491228,32.03703703703704,865,2126.1754385964914,4488.592592592592,1
MzE2MDEwMzg,1,57,2445,20,28,57,0.49122807017543857,28,17.210526315789473,35.035714285714285,981,2081.245614035088,4236.821428571428,0
MzE2MDEwNTA,11,57,7642,51,37,47,0.7872340425531915,37,52.53191489361702,66.72972972972973,2469,7436.489361702128,9446.351351351352,1
MzE2MDEwNTc,38,57,28062,298,14,20,0.7,14,130.6,186.57142857142858,2612,12289.2,17556.0,1
MzE2MDEwNjI,44,57,5756,31,11,14,0.7857142857142857,11,65.5,83.36363636363636,917,9054.357142857143,11523.727272727272,1
MzE2MDEwNjQ,44,57,2988,20,9,14,0.6428571428571429,9,68.78571428571429,107.0,963,10090.5,15696.333333333334,1
MzE2MDEwOTI,7,56,9275,61,27,50,0.54,27,28.82,53.370370370370374,1441,4176.38,7734.037037037037,1
MzE2MDExMDA,42,57,6539,49,11,16,0.6875,11,64.125,93.27272727272727,1026,8383.125,12193.636363636364,1
MzE2MDExMjU,0,57,22532,250,53,58,0.9137931034482759,53,689.1724137931035,754.188679245283,39972,57469.620689655174,62891.28301886792,1
MzE2MDExMjg,4,57,12705,51,37,54,0.6851851851851852,37,104.53703703703704,152.56756756756758,5645,24346.666666666668,35532.97297297297,1
MzE2MDExMzU,37,37,7132,68,1,1,1.0,1,68.0,68.0,68,7132.0,7132.0,1
MzE2MDExNzA,3,57,16022,100,27,55,0.4909090909090909,27,52.72727272727273,107.4074074074074,2900,8046.618181818182,16391.25925925926,1
MzE2MDExODA,2,57,5748,30,20,56,0.35714285714285715,20,14.821428571428571,41.5,830,2753.214285714286,7709.0,1
MzE2MDExODQ,57,57,1213,9,1,1,1.0,1,9.0,9.0,9,1213.0,1213.0,1
MzE2MDExOTk,10,56,59783,299,33,47,0.7021276595744681,33,56.170212765957444,80.0,2640,11263.191489361701,16041.515151515152,1
MzE2MDEyMDk,44,57,4545,30,6,14,0.42857142857142855,6,35.714285714285715,83.33333333333333,500,5231.857142857143,12207.666666666666,1
MzE2MDEyMTc,9,57,21750,158,30,49,0.6122448979591837,30,63.795918367346935,104.2,3126,8678.020408163266,14174.1,1
MzE2MDEyMjI,21,57,67032,200,13,37,0.35135135135135137,13,25.08108108108108,71.38461538461539,928,10916.378378378378,31069.69230769231,1
MzE2MDEyMjY,45,45,8507,52,1,1,1.0,1,52.0,52.0,52,8507.0,8507.0,1
MzE2MDEyMzQ,37,42,27433,158,4,6,0.6666666666666666,4,59.166666666666664,88.75,355,10370.166666666666,15555.25,1
MzE2MDEyNTA,18,54,5173,40,25,37,0.6756756756756757,25,35.810810810810814,53.0,1325,4616.72972972973,6832.76,1
MzE2MDEyNTM,54,54,3819,21,1,1,1.0,1,21.0,21.0,21,3819.0,3819.0,1
MzE2MDEyNjY,39,56,242,2,5,18,0.2777777777777778,5,10.944444444444445,39.4,197,1337.8333333333333,4816.2,1
MzE2MDEyODA,2,57,23514,196,20,56,0.35714285714285715,20,83.35714285714286,233.4,4668,9754.982142857143,27313.95,1
MzE2MDEyOTA,29,57,193,1,15,29,0.5172413793103449,15,48.3448275862069,93.46666666666667,1402,8833.0,17077.133333333335,1
MzE2MDEyOTM,7,57,46024,302,45,51,0.8823529411764706,45,200.58823529411765,227.33333333333334,10230,30808.392156862745,34916.177777777775,1
MzE2MDEzMDg,39,56,133,1,4,18,0.2222222222222222,4,2.9444444444444446,13.25,53,366.05555555555554,1647.25,1
MzE2MDEzMTA,23,33,18583,101,4,11,0.36363636363636365,4,39.90909090909091,109.75,439,7245.454545454545,19925.0,1
MzE2MDEzMTQ,16,55,3343,25,16,40,0.4,16,16.8,42.0,672,2143.6,5359.0,1
MzE2MDEzMTg,17,57,16231,130,9,41,0.21951219512195122,9,11.121951219512194,50.666666666666664,456,1406.0,6405.111111111111,1
MzE2MDI1NzI,4,45,4855,49,28,42,0.6666666666666666,28,101.14285714285714,151.71428571428572,4248,10146.57142857143,15219.857142857143,1
MzE2MDI1ODE,28,55,427,3,8,28,0.2857142857142857,8,5.107142857142857,17.875,143,666.8214285714286,2333.875,1
MzE2MDI1ODM,9,57,185159,1315,38,49,0.7755102040816326,38,530.6938775510204,684.3157894736842,26004,72161.63265306123,93050.52631578948,1
MzE2MDI2NDA,33,55,11837,82,8,23,0.34782608695652173,8,31.73913043478261,91.25,730,4565.782608695652,13126.625,1
MzE2MDI2NDM,16,57,11021,79,11,42,0.2619047619047619,11,55.833333333333336,213.1818181818182,2345,7036.642857142857,26867.18181818182,1
MzE2MDI2NDQ,0,6,10064,40,3,7,0.42857142857142855,3,10.0,23.333333333333332,70,2533.285714285714,5911.0,0
MzE2MDI2NDU,0,55,4472,31,45,56,0.8035714285714286,45,441.9642857142857,550.0,24750,59182.66071428572,73649.53333333334,1
MzE2MDI2NDc,0,57,17997,120,46,58,0.7931034482758621,46,87.20689655172414,109.95652173913044,5058,12769.862068965518,16101.130434782608,0
MzE2MDI2NTI,31,57,1768,16,4,27,0.14814814814814814,4,11.25925925925926,76.0,304,1277.7407407407406,8624.75,1
MzE2MDI2NTQ,9,57,6070,51,40,49,0.8163265306122449,40,29.73469387755102,36.425,1457,3883.122448979592,4756.825,1
MzE2MDI2NzE,48,57,4351,31,9,10,0.9,9,30.1,33.44444444444444,301,4273.0,4747.777777777777,1
MzE2MDI2Nzg,0,57,7593,49,46,58,0.7931034482758621,46,162.48275862068965,204.8695652173913,9424,23539.96551724138,29680.82608695652,0
MzE2MDI2Nzk,11,57,11661,111,23,47,0.48936170212765956,23,33.851063829787236,69.17391304347827,1591,3559.2340425531916,7273.217391304348,1
MzE2MDI2ODk,52,57,2313,20,5,6,0.8333333333333334,5,10.833333333333334,13.0,65,1277.3333333333333,1532.8,1
MzE2MDI2OTk,0,57,692453,5420,55,58,0.9482758620689655,55,1649.4827586206898,1739.4545454545455,95670,223634.8448275862,235833.1090909091,0
MzE2MDI3MDk,17,57,6512,49,21,41,0.5121951219512195,21,19.926829268292682,38.904761904761905,817,2535.9756097560976,4951.190476190476,1
MzE2MDI3MTU,52,57,10218,50,6,6,1.0,6,46.5,46.5,279,10572.666666666666,10572.666666666666,1
MzE2MDI3MTY,0,57,120083,585,49,58,0.8448275862068966,49,822.0689655172414,973.0612244897959,47680,105822.44827586207,125259.22448979592,0
MzE2MDI3MzI,9,57,21863,115,30,49,0.6122448979591837,30,46.87755102040816,76.56666666666666,2297,8669.857142857143,14160.766666666666,1
MzE2MDI3MzU,0,57,65057,248,53,58,0.9137931034482759,53,2666.1206896551726,2917.6415094339623,154635,343361.8275862069,375754.4528301887,0
MzE2MDI3NDA,1,57,11477,90,45,57,0.7894736842105263,45,74.56140350877193,94.44444444444444,4250,9882.807017543859,12518.222222222223,0
MzE2MDI3NDg,0,57,72914,569,54,58,0.9310344827586207,54,361.2586206896552,388.01851851851853,20953,46147.65517241379,49566.0,0
MzE2MDI3NDk,0,57,6767,50,45,58,0.7758620689655172,45,54.293103448275865,69.97777777777777,3149,5939.172413793103,7654.933333333333,0
MzE2MDI3NTA,18,54,148,1,4,37,0.10810810810810811,4,3.5675675675675675,33.0,132,448.5945945945946,4149.5,1
MzE2MDI3NTY,1,52,2652,15,24,52,0.46153846153846156,24,93.38461538461539,202.33333333333334,4856,15762.711538461539,34152.541666666664,1
MzE2MDI3NTc,37,55,2794,23,10,19,0.5263157894736842,10,69.42105263157895,131.9,1319,9871.105263157895,18755.1,1
MzE2MDI3NTg,1,53,11718,100,16,53,0.3018867924528302,16,41.075471698113205,136.0625,2177,5526.811320754717,18307.5625,1
MzE2MDI3NjM,2,53,30765,252,24,52,0.46153846153846156,24,88.09615384615384,190.875,4581,11122.384615384615,24098.5,1
MzE2MDI3NjQ,11,51,13240,49,12,41,0.2926829268292683,12,30.75609756097561,105.08333333333333,1261,8091.414634146341,27645.666666666668,1
MzE2MDI3NjU,0,52,45186,298,27,53,0.5094339622641509,27,114.26415094339623,224.2962962962963,6056,17055.867924528302,33480.03703703704,1
MzE2MDI3NjY,0,57,17974,180,43,58,0.7413793103448276,43,69.89655172413794,94.27906976744185,4054,9597.258620689656,12945.139534883721,1
MzE2MDI3Njc,51,51,2685,30,1,1,1.0,1,30.0,30.0,30,2685.0,2685.0,1
MzE2MDI3NzE,1,57,4048,25,41,57,0.7192982456140351,41,60.59649122807018,84.2439024390244,3454,8649.40350877193,12024.780487804877,1
MzE2MDI3NzU,31,57,593700,2616,22,27,0.8148148148148148,22,1781.7407407407406,2186.681818181818,48107,375819.51851851854,461233.04545454547,1
MzE2MDI3ODA,1,54,28860,201,15,54,0.2777777777777778,15,81.37037037037037,292.93333333333334,4394,11847.703703703704,42651.73333333333,1
MzE2MDI3ODI,1,55,16991,102,22,55,0.4,22,26.30909090909091,65.77272727272727,1447,4048.3818181818183,10120.954545454546,1
MzE2MDI3ODM,38,53,3021,21,7,16,0.4375,7,48.75,111.42857142857143,780,6927.125,15833.42857142857,1
MzE2MDI3ODY,22,49,5157,29,13,28,0.4642857142857143,13,18.107142857142858,39.0,507,3089.035714285714,6653.307692307692,1
MzE2MDI3ODg,1,55,63095,501,38,55,0.6909090909090909,38,221.56363636363636,320.6842105263158,12186,32158.890909090907,46545.76315789474,0
MzE2MDI3OTY,16,16,8934,100,1,1,1.0,1,100.0,100.0,100,8934.0,8934.0,1
MzE2MDI4MDU,55,55,6327,45,1,1,1.0,1,45.0,45.0,45,6327.0,6327.0,1
MzE2MDI4MDc,1,57,6302,50,31,57,0.543859649122807,31,45.94736842105263,84.48387096774194,2619,5680.649122807017,10445.064516129032,1
MzE2MDI4MTM,14,57,20234,50,26,44,0.5909090909090909,26,53.61363636363637,90.73076923076923,2359,21597.56818181818,36549.730769230766,1
MzE2MDI4MTg,15,57,8443,79,35,43,0.813953488372093,35,248.25581395348837,305.0,10675,25479.04651162791,31302.82857142857,1
MzE2MDI4Mjg,55,55,36487,298,1,1,1.0,1,298.0,298.0,298,36487.0,36487.0,1
MzE2MDI5NDE,1,57,58055,399,36,57,0.631578947368421,36,181.82456140350877,287.8888888888889,10364,58240.63157894737,92214.33333333333,1
MzE2MDMwMTI,2,55,13326,50,16,54,0.2962962962962963,16,21.25925925925926,71.75,1148,3492.277777777778,11786.4375,1
MzE2MDMwMTM,38,41,8175,49,3,4,0.75,3,32.0,42.666666666666664,128,5368.0,7157.333333333333,1
MzE2MDMwMjM,37,57,2544,18,14,21,0.6666666666666666,14,26.095238095238095,39.142857142857146,548,3414.5714285714284,5121.857142857143,1
MzE2MDMwMzY,14,57,12941,61,21,44,0.4772727272727273,21,24.181818181818183,50.666666666666664,1064,4536.113636363636,9504.238095238095,1
MzE2MDMwNDY,7,57,11123,99,16,51,0.3137254901960784,16,38.588235294117645,123.0,1968,6934.666666666667,22104.25,1
MzE2MDMwNDc,53,53,9509,50,1,1,1.0,1,50.0,50.0,50,9509.0,9509.0,1
MzE2MDMwNTQ,1,57,2555,20,24,57,0.42105263157894735,24,12.666666666666666,30.083333333333332,722,1655.0526315789473,3930.75,1
MzE2MDMwNjE,0,57,16942,100,46,58,0.7931034482758621,46,119.46551724137932,150.6304347826087,6929,35598.43103448276,44884.97826086957,0
MzE2MDMwNzc,38,41,17823,121,2,4,0.5,2,45.25,90.5,181,6776.5,13553.0,1
MzE2MDMwOTA,8,55,18626,120,36,48,0.75,36,112.08333333333333,149.44444444444446,5380,16283.770833333334,21711.694444444445,1
MzE2MDMxMDA,0,57,6368,50,32,58,0.5517241379310345,32,25.75862068965517,46.6875,1494,3552.448275862069,6438.8125,0
MzE2MDMxMDQ,0,57,31421,170,54,58,0.9310344827586207,54,107.56896551724138,115.53703703703704,6239,19557.120689655174,21005.796296296296,0
MzE2MDMxMDc,4,57,26148,252,31,54,0.5740740740740741,31,73.53703703703704,128.09677419354838,3971,7498.0,13061.032258064517,1
MzE2MDMxNTk,13,57,4600,29,18,45,0.4,18,12.333333333333334,30.833333333333332,555,1771.9333333333334,4429.833333333333,1
MzE2MDMxNzE,41,52,8819,33,12,12,1.0,12,89.16666666666667,89.16666666666667,1070,23165.5,23165.5,1
